"","manufacturer","user___buyer","project","reference","year_ref","link_reference","model","commercial","living","manufacturer_web_link","typeopc__nephelometer__electrochemical__metal_oxide","oem___sensor_system1","oemfirst_provider","pollutant","sensor_result_unit","availability_of_raw_data","open_source_correction_or_black_box_","field___lab","site","response_time_s","time_resolution_s","averaging_time","units_avg_time","r2_calib","intercepta0","a1slope","a2","a3","a4","a5","model_type_calibration","calibration_type_equation2","int_o3","int_t","int_rh","int_no","int_no2","int_co","int_co2","int_day","x","y","model_type_regression_comparison","r2","intercept","slope","rmse","mae","bias","nrmse__","min_data_recovery_","max_data_recovery_","intra_model_variability_mean_field_value_µg_m3","t__c","rh__","x__failure","no2__sensitivity_coeff_ppb_ppb_or_ppm","no__sensitivity_coeff_ppb_ppb_or_ppm","co__sensitivity_coeff_ppb_ppm","o3__sensitivity_coeff_ppb_ppb_or_ppm","so2__sensitivity_coeff_ppb_ppb_or_ppm","temp__sensitivity_coeff_ppb__c","rh__sensitivity_coeff_ppb__","u","type_of_u","rsd_100_1000_µg_m3__","rsd___100_µg_m3__","min_accuracy","max_accuracy","units_accuracy","lod","units_lod","lod_100_1000_µg_m3_µg_m3","lod___100_µg_m3_µg_m3","range","units_range","precison","units_precision","repteability_at_100_ppb","reproducibility_between_sensors_r2","dss_drift","dls_drift_ppb_day","dep_part_composition","impact_part_compositions__","dep_part_size","impact_part_size__","dep_rh","impact_rh__","dep_t","impact_t__","long_term_performance","price","currency","link_reference__1","comments","operator_added_by","id_ref","time_avg"
"943","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.696600"," 7.717400e+00","    0.534600",NA,NA,NA,NA," 95.0000"," 98.0","20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"944","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.706500"," 7.054900e+00","    0.598700",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"945","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.685100"," 8.076600e+00","    0.600800",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"946","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.699000"," 6.684700e+00","    0.608200",NA,NA,NA,NA," 95.0000"," 98.0","20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"947","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.723500"," 7.414500e+00","    0.692200",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"948","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.992800"," 1.501400e+00","    0.826600",NA,NA,NA,NA," 95.0000"," 98.0","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"949","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.991800"," 2.086900e+00","    0.696400",NA,NA,NA,NA," 95.0000"," 98.0","12.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"950","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.990000"," 1.194800e+00","    0.718500",NA,NA,NA,NA," 95.0000"," 98.0","12.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"951","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.974500"," 2.529000e+00","    0.774900",NA,NA,NA,NA," 95.0000"," 98.0","10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"952","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.982900"," 4.563000e-01","    0.740200",NA,NA,NA,NA," 95.0000"," 98.0","13.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"953","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM1","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.994600"," 2.031200e+00","    0.823700",NA,NA,NA,NA," 95.0000"," 98.0","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"954","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.987300"," 2.721000e+00","    0.630500",NA,NA,NA,NA," 95.0000"," 98.0","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"955","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.971600"," 3.145100e+00","    0.515200",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"956","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.987300"," 2.225800e+00","    0.580800",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"957","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.948900"," 3.707600e+00","    0.575600",NA,NA,NA,NA," 95.0000"," 98.0","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"958","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.985900"," 1.741800e+00","    0.581200",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"959","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.985400"," 3.046400e+00","    0.634500",NA,NA,NA,NA," 95.0000"," 98.0","17.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"960","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.773100"," 6.925800e+00","    0.730000",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"961","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y","https://www.wunderground.com/sensors/purpleair","OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.748200"," 7.502300e+00","    0.559000",NA,NA,NA,NA," 95.0000"," 98.0","20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"962","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.766900"," 6.358900e+00","    0.655900",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"963","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.733800"," 8.051100e+00","    0.621200",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"964","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.783300"," 5.724800e+00","    0.668860",NA,NA,NA,NA," 95.0000"," 98.0","20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"965","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  35","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.779600"," 7.133800e+00","    0.724900",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"966","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.919400"," 2.311400e+00","    0.613000",NA,NA,NA,NA," 95.0000"," 98.0","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"967","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.896700"," 2.634400e+00","    0.504600",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"968","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.920800"," 1.995500e+00","    0.556900",NA,NA,NA,NA," 95.0000"," 98.0","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"969","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.868200"," 3.063500e+00","    0.569300",NA,NA,NA,NA," 95.0000"," 98.0","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"970","PurpleAir",NA,NA,"AQ-SPEC","2017","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf","PA-II","Y","Y",NA,"OPC","sensor system","Plantower-PMS5003","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  35"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.879100"," 1.820100e+00","    0.540400",NA,NA,NA,NA," 95.0000"," 98.0","19.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  200","USD","http://db-airmontech.jrc.ec.europa.eu/download/purple-air-pa-ii---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
